,Email Address,Website,Newsletter,Tasting,Call,Visits,Customer_Segment,Wealth Range Estimate,Status,Date,CS_Index,Marketing,new_column,Tasting Per Visit,Wealth Label,Casual Visitor,High Roller,Luxury Estate,Wine Enthusiast
1729,t.koch@msn.com,0.0,0.0,268.77,0.0,2.0,Casual Visitor,$200-400k,1,3/27/20 4:44,1.0,Email,1,134.38,2,1,0,0,0
1730,carterk@live.com,0.0,0.0,53.59,0.0,4.0,Casual Visitor,$200-400k,1,3/27/20 8:20,1.0,Email,1,13.4,2,1,0,0,0
1731,t.edwards@live.com,0.0,0.0,93.85,0.0,3.0,Casual Visitor,$200-400k,1,3/27/20 8:58,1.0,Email,1,31.28,2,1,0,0,0
1732,sortega@facebook.com,0.0,0.0,159.42,0.0,3.0,Casual Visitor,$200-400k,1,3/27/20 12:13,1.0,Email,1,53.14,2,1,0,0,0
1733,mruiz@mail.com,0.0,0.0,0.0,324.41,0.0,High Roller,$400-800k,1,3/27/20 12:35,2.0,Concierge,1,,3,0,1,0,0
1734,russell8@bellsouth.net,0.0,0.0,461.46,0.0,3.0,Casual Visitor,$200-400k,1,3/27/20 13:17,1.0,Email,1,153.82,2,1,0,0,0
1735,kgriffith@bellsouth.net,0.0,0.0,104.61,0.0,1.0,Casual Visitor,$100-200k,1,3/27/20 14:29,1.0,Email,1,104.61,0,1,0,0,0
1736,hingram@me.com,0.0,0.0,0.0,364.05,0.0,High Roller,$400-800k,1,3/27/20 14:39,2.0,Concierge,1,,3,0,1,0,0
1737,twya46@hotmail.com,0.0,0.0,347.39,0.0,2.0,Casual Visitor,$200-400k,1,3/27/20 15:25,1.0,Email,1,173.7,2,1,0,0,0
1738,ddavis2@cox.net,368.0,0.0,333.11,0.0,1.0,Wine Enthusiast,$200-400k,1,3/27/20 16:14,4.0,Email,1,333.11,2,0,0,0,1
1739,reynolds7@googlemail.com,194.46,0.0,273.72,0.0,1.0,Wine Enthusiast,$200-400k,1,3/27/20 18:07,4.0,Email,1,273.72,2,0,0,0,1
1740,cooper7@mac.com,0.0,299.11,0.0,0.0,0.0,Luxury Estate,$800-1200k,1,3/27/20 18:22,3.0,Concierge,1,,4,0,0,1,0
1741,jleblanc1@cox.net,0.0,0.0,149.32,0.0,1.0,Casual Visitor,$100-200k,1,3/27/20 19:44,1.0,Email,1,149.32,0,1,0,0,0
1742,mard18@me.com,0.0,0.0,178.87,0.0,1.0,Casual Visitor,Below $100k,1,3/27/20 20:43,1.0,Email,1,178.87,6,1,0,0,0
1743,kramer6@gmail.com,0.0,0.0,151.12,0.0,1.0,Casual Visitor,$100-200k,1,3/27/20 21:58,1.0,Email,1,151.12,0,1,0,0,0
1744,dunlap9@me.com,0.0,0.0,373.91,0.0,2.0,Casual Visitor,$200-400k,1,3/27/20 22:58,1.0,Email,1,186.96,2,1,0,0,0
1745,jjon21@me.com,0.0,54.06,390.23,0.0,4.0,Casual Visitor,$400-800k,1,3/28/20 1:15,1.0,Email,1,97.56,3,1,0,0,0
1746,r.hernandez@hotmail.com,0.0,0.0,77.52,0.0,2.0,Casual Visitor,$200-400k,1,3/28/20 1:53,1.0,Email,1,38.76,2,1,0,0,0
1747,kfields@mail.com,0.0,66.03,0.0,0.0,0.0,Wine Enthusiast,$200-400k,1,3/28/20 2:15,4.0,Email,1,,2,0,0,0,1
1748,k.lopez@gmx.com,0.0,0.0,204.35,0.0,3.0,Casual Visitor,$200-400k,1,3/28/20 2:53,1.0,Email,1,68.12,2,1,0,0,0
1749,dvincent@google.com,0.0,410.28,0.0,0.0,0.0,Luxury Estate,$400-800k,1,3/28/20 4:13,3.0,Concierge,1,,3,0,0,1,0
1750,mhall3@charter.net,0.0,0.0,123.21,0.0,2.0,Casual Visitor,$200-400k,1,3/28/20 4:52,1.0,Email,1,61.6,2,1,0,0,0
1751,ljim63@juno.com,0.0,0.0,158.76,0.0,1.0,Casual Visitor,Below $100k,1,3/28/20 5:32,1.0,Email,1,158.76,6,1,0,0,0
1752,ctur6@hotmail.com,0.0,0.0,0.0,569.04,0.0,High Roller,$400-800k,1,3/28/20 8:09,2.0,Concierge,1,,3,0,1,0,0
1753,guerrad@att.net,0.0,0.0,141.98,0.0,1.0,Casual Visitor,$100-200k,1,3/28/20 9:20,1.0,Email,1,141.98,0,1,0,0,0
1754,abailey@earthlink.net,0.0,0.0,150.15,0.0,2.0,Casual Visitor,$100-200k,1,3/28/20 9:57,1.0,Email,1,75.08,0,1,0,0,0
1755,wilb59@comcast.net,0.0,0.0,117.48,0.0,2.0,Casual Visitor,$100-200k,1,3/28/20 10:19,1.0,Email,1,58.74,0,1,0,0,0
1756,edwf99@juno.com,0.0,0.0,0.0,57.65,0.0,High Roller,$400-800k,1,3/28/20 10:27,2.0,Concierge,1,,3,0,1,0,0
1757,martinez4@hotmail.com,104.11,0.0,82.69,0.0,4.0,Casual Visitor,$400-800k,1,3/28/20 11:09,1.0,Email,1,20.67,3,1,0,0,0
1758,mmar13@me.com,121.07,65.5,0.0,0.0,0.0,Wine Enthusiast,$200-400k,1,3/28/20 11:18,4.0,Email,1,,2,0,0,0,1
1759,jwhi99@comcast.net,0.0,0.0,124.59,0.0,1.0,Casual Visitor,Below $100k,1,3/28/20 14:10,1.0,Email,1,124.59,6,1,0,0,0
1760,w.burnett@verizon.net,0.0,0.0,24.0,0.0,3.0,Casual Visitor,$200-400k,1,3/28/20 14:57,1.0,Email,1,8.0,2,1,0,0,0
1761,andradem@comcast.net,0.0,0.0,47.72,0.0,3.0,Casual Visitor,$200-400k,1,3/28/20 16:57,1.0,Email,1,15.91,2,1,0,0,0
1762,katp11@yahoo.com,0.0,0.0,123.47,0.0,1.0,Casual Visitor,Below $100k,1,3/28/20 17:06,1.0,Email,1,123.47,6,1,0,0,0
1763,graham7@sbcglobal.net,430.79,75.73,0.0,0.0,0.0,Wine Enthusiast,$200-400k,1,3/28/20 18:16,4.0,Email,1,,2,0,0,0,1
1764,fox1@facebook.com,0.0,0.0,94.72,0.0,2.0,Casual Visitor,$200-400k,1,3/29/20 0:40,1.0,Email,1,47.36,2,1,0,0,0
1765,k.palmer@live.com,96.99,0.0,169.68,0.0,4.0,Casual Visitor,$400-800k,1,3/29/20 0:45,1.0,Email,1,42.42,3,1,0,0,0
1766,msutton7@gmail.com,29.92,105.12,182.54,0.0,4.0,Casual Visitor,$400-800k,1,3/29/20 1:35,1.0,Email,1,45.64,3,1,0,0,0
1767,jeam8@mac.com,0.0,0.0,351.68,0.0,2.0,Casual Visitor,$100-200k,1,3/29/20 2:29,1.0,Email,1,175.84,0,1,0,0,0
1768,drosario9@mail.com,0.0,0.0,160.69,0.0,2.0,Casual Visitor,$100-200k,1,3/29/20 2:58,1.0,Email,1,80.34,0,1,0,0,0
1769,long1@gmx.com,0.0,0.0,346.24,0.0,2.0,Casual Visitor,$200-400k,1,3/29/20 3:36,1.0,Email,1,173.12,2,1,0,0,0
1770,vpar14@mac.com,0.0,0.0,424.31,0.0,3.0,Casual Visitor,$200-400k,1,3/29/20 5:20,1.0,Email,1,141.44,2,1,0,0,0
1771,evalentine2@googlemail.com,0.0,0.0,277.61,0.0,3.0,Casual Visitor,$200-400k,1,3/29/20 6:36,1.0,Email,1,92.54,2,1,0,0,0
1772,berw1@gmx.com,0.0,0.0,372.21,0.0,1.0,Wine Enthusiast,$200-400k,1,3/29/20 7:06,4.0,Email,1,372.21,2,0,0,0,1
1773,m.cox@msn.com,0.0,0.0,314.09,0.0,2.0,Casual Visitor,$100-200k,1,3/29/20 7:30,1.0,Email,1,157.04,0,1,0,0,0
1774,boyle1@aol.com,0.0,0.0,153.55,0.0,2.0,Casual Visitor,$200-400k,1,3/29/20 10:51,1.0,Email,1,76.78,2,1,0,0,0
1775,marm40@gmx.com,0.0,0.0,666.45,0.0,4.0,Casual Visitor,$400-800k,1,3/29/20 11:42,1.0,Email,1,166.61,3,1,0,0,0
1776,sjones6@earthlink.net,129.49,0.0,645.89,0.0,4.0,Casual Visitor,$400-800k,1,3/29/20 14:32,1.0,Email,1,161.47,3,1,0,0,0
1777,msteele@google.com,0.0,0.0,352.56,0.0,3.0,Casual Visitor,$200-400k,1,3/29/20 14:43,1.0,Email,1,117.52,2,1,0,0,0
1778,burke6@me.com,0.0,0.0,292.69,0.0,2.0,Casual Visitor,$200-400k,1,3/29/20 15:18,1.0,Email,1,146.34,2,1,0,0,0
1779,freyes5@google.com,0.0,89.74,476.33,0.0,3.0,Casual Visitor,$400-800k,1,3/29/20 16:05,1.0,Email,1,158.78,3,1,0,0,0
1780,vgarcia2@gmail.com,0.0,0.0,101.16,0.0,1.0,Casual Visitor,Below $100k,1,3/29/20 16:18,1.0,Email,1,101.16,6,1,0,0,0
1781,lesa79@facebook.com,0.0,0.0,87.66,0.0,3.0,Casual Visitor,$200-400k,1,3/29/20 16:26,1.0,Email,1,29.22,2,1,0,0,0
1782,l.chen@gmx.com,0.0,0.0,122.4,0.0,1.0,Casual Visitor,Below $100k,1,3/29/20 17:54,1.0,Email,1,122.4,6,1,0,0,0
1783,wilh53@mac.com,0.0,0.0,188.39,0.0,2.0,Casual Visitor,$100-200k,1,3/29/20 19:13,1.0,Email,1,94.2,0,1,0,0,0
1784,oconnellv@juno.com,0.0,379.24,0.0,0.0,0.0,Luxury Estate,$800-1200k,1,3/29/20 20:45,3.0,Concierge,1,,4,0,0,1,0
1785,r.johnson@mail.com,0.0,124.42,0.0,0.0,0.0,Luxury Estate,$800-1200k,1,3/29/20 21:31,3.0,Concierge,1,,4,0,0,1,0
1786,wayh18@facebook.com,0.0,0.0,67.97,0.0,1.0,Casual Visitor,Below $100k,1,3/30/20 0:09,1.0,Email,1,67.97,6,1,0,0,0
1787,holj11@googlemail.com,0.0,0.0,318.17,0.0,1.0,Wine Enthusiast,$200-400k,1,3/30/20 0:57,4.0,Email,1,318.17,2,0,0,0,1
1788,chapman8@aol.com,0.0,0.0,254.78,0.0,2.0,Casual Visitor,$100-200k,1,3/30/20 1:52,1.0,Email,1,127.39,0,1,0,0,0
1789,chernandez2@charter.net,0.0,0.0,470.59,0.0,3.0,Casual Visitor,$200-400k,1,3/30/20 4:42,1.0,Email,1,156.86,2,1,0,0,0
1790,twilliams@google.com,0.0,0.0,323.89,0.0,3.0,Casual Visitor,$200-400k,1,3/30/20 5:48,1.0,Email,1,107.96,2,1,0,0,0
1791,tannerl@earthlink.net,0.0,0.0,195.17,0.0,1.0,Casual Visitor,$100-200k,1,3/30/20 6:42,1.0,Email,1,195.17,0,1,0,0,0
1792,d.garcia@earthlink.net,0.0,0.0,200.63,0.0,1.0,Casual Visitor,$100-200k,1,3/30/20 8:16,1.0,Email,1,200.63,0,1,0,0,0
1793,dusb72@cox.net,0.0,0.0,208.64,0.0,4.0,Casual Visitor,$200-400k,1,3/30/20 8:22,1.0,Email,1,52.16,2,1,0,0,0
1794,gonzalez7@me.com,0.0,0.0,250.11,0.0,2.0,Casual Visitor,$200-400k,1,3/30/20 9:46,1.0,Email,1,125.06,2,1,0,0,0
1795,frec13@verizon.net,0.0,0.0,347.46,0.0,3.0,Casual Visitor,$200-400k,1,3/30/20 11:46,1.0,Email,1,115.82,2,1,0,0,0
1796,kevans5@hotmail.com,0.0,0.0,24.0,0.0,1.0,Casual Visitor,Below $100k,1,3/30/20 12:37,1.0,Email,1,24.0,6,1,0,0,0
1797,dkrueger7@earthlink.net,0.0,0.0,195.94,0.0,2.0,Casual Visitor,$100-200k,1,3/30/20 14:00,1.0,Email,1,97.97,0,1,0,0,0
1798,j.melton@mail.com,0.0,0.0,316.92,0.0,2.0,Casual Visitor,$200-400k,1,3/30/20 14:44,1.0,Email,1,158.46,2,1,0,0,0
1799,reid3@bellsouth.net,0.0,0.0,0.0,646.52,0.0,High Roller,$400-800k,1,3/30/20 14:46,2.0,Concierge,1,,3,0,1,0,0
1800,jchan@juno.com,0.0,292.16,0.0,0.0,0.0,Luxury Estate,$400-800k,1,3/30/20 14:49,3.0,Concierge,1,,3,0,0,1,0
1801,kdav43@earthlink.net,0.0,131.68,0.0,0.0,0.0,Luxury Estate,$800-1200k,1,3/30/20 17:01,3.0,Concierge,1,,4,0,0,1,0
1802,lrus4@gmx.com,521.83,95.47,0.0,0.0,0.0,Wine Enthusiast,$200-400k,1,3/30/20 17:48,4.0,Email,1,,2,0,0,0,1
1803,dlopez4@sbcglobal.net,0.0,0.0,186.55,0.0,2.0,Casual Visitor,$200-400k,1,3/30/20 18:53,1.0,Email,1,93.28,2,1,0,0,0
1804,jsims@googlemail.com,0.0,0.0,26.64,0.0,3.0,Casual Visitor,$200-400k,1,3/30/20 19:34,1.0,Email,1,8.88,2,1,0,0,0
1805,katm20@comcast.net,0.0,0.0,185.51,0.0,2.0,Casual Visitor,$200-400k,1,3/30/20 20:15,1.0,Email,1,92.76,2,1,0,0,0
1806,peterson7@me.com,520.2,109.47,65.97,0.0,1.0,Wine Enthusiast,$200-400k,1,3/30/20 21:34,4.0,Email,1,65.97,2,0,0,0,1
1807,d.anderson@googlemail.com,0.0,0.0,475.12,0.0,3.0,Casual Visitor,$200-400k,1,3/30/20 22:06,1.0,Email,1,158.37,2,1,0,0,0
1808,bradfordj@cox.net,0.0,0.0,466.6,0.0,3.0,Casual Visitor,$200-400k,1,3/30/20 23:14,1.0,Email,1,155.53,2,1,0,0,0
1809,melb52@bellsouth.net,0.0,0.0,306.55,0.0,2.0,Casual Visitor,$100-200k,1,3/31/20 0:03,1.0,Email,1,153.28,0,1,0,0,0
1810,blakea@msn.com,0.0,0.0,151.61,0.0,2.0,Casual Visitor,$200-400k,1,3/31/20 0:56,1.0,Email,1,75.81,2,1,0,0,0
1811,e.humphrey@google.com,99.67,0.0,543.68,0.0,4.0,Casual Visitor,$400-800k,1,3/31/20 2:00,1.0,Email,1,135.92,3,1,0,0,0
1812,aayala@gmx.com,0.0,0.0,165.89,0.0,1.0,Casual Visitor,Below $100k,1,3/31/20 3:22,1.0,Email,1,165.89,6,1,0,0,0
1813,oliverd@gmail.com,0.0,0.0,188.62,0.0,3.0,Casual Visitor,$200-400k,1,3/31/20 3:51,1.0,Email,1,62.87,2,1,0,0,0
1814,a.salazar@google.com,0.0,0.0,104.46,0.0,2.0,Casual Visitor,$100-200k,1,3/31/20 4:32,1.0,Email,1,52.23,0,1,0,0,0
1815,r.dominguez@mac.com,0.0,362.2,0.0,0.0,0.0,Luxury Estate,$800-1200k,1,3/31/20 6:09,3.0,Concierge,1,,4,0,0,1,0
1816,dguerrero4@cox.net,0.0,0.0,120.11,0.0,1.0,Casual Visitor,Below $100k,1,3/31/20 6:19,1.0,Email,1,120.11,6,1,0,0,0
1817,wangj@me.com,0.0,0.0,135.26,0.0,3.0,Casual Visitor,$200-400k,1,3/31/20 9:21,1.0,Email,1,45.09,2,1,0,0,0
1818,smyers2@msn.com,0.0,0.0,0.0,563.31,0.0,High Roller,$400-800k,1,3/31/20 9:43,2.0,Concierge,1,,3,0,1,0,0
1819,corj80@aol.com,0.0,78.98,225.16,0.0,4.0,Casual Visitor,$400-800k,1,3/31/20 13:04,1.0,Email,1,56.29,3,1,0,0,0
1820,e.mckenzie@mail.com,0.0,0.0,355.28,0.0,2.0,Casual Visitor,$200-400k,1,3/31/20 14:10,1.0,Email,1,177.64,2,1,0,0,0
1821,allen2@mac.com,0.0,0.0,239.54,0.0,2.0,Casual Visitor,$100-200k,1,3/31/20 15:06,1.0,Email,1,119.77,0,1,0,0,0
1822,kelly7@mail.com,0.0,0.0,191.48,0.0,2.0,Casual Visitor,$200-400k,1,3/31/20 18:23,1.0,Email,1,95.74,2,1,0,0,0
1823,reeves1@facebook.com,0.0,0.0,180.23,0.0,2.0,Casual Visitor,$200-400k,1,3/31/20 20:14,1.0,Email,1,90.12,2,1,0,0,0
1824,suss86@cox.net,454.06,0.0,0.0,0.0,0.0,Wine Enthusiast,$200-400k,1,3/31/20 20:41,4.0,Email,1,,2,0,0,0,1
1825,jlew79@googlemail.com,0.0,0.0,239.15,0.0,3.0,Casual Visitor,$200-400k,1,3/31/20 23:39,1.0,Email,1,79.72,2,1,0,0,0
1826,lallison5@juno.com,0.0,331.18,0.0,0.0,0.0,Luxury Estate,$800-1200k,1,4/1/20 0:15,3.0,Concierge,1,,4,0,0,1,0
1827,rodriguez5@att.net,0.0,77.43,96.58,0.0,4.0,Casual Visitor,$400-800k,1,4/1/20 0:37,1.0,Email,1,24.14,3,1,0,0,0
1828,j.rogers@bellsouth.net,0.0,0.0,94.72,0.0,1.0,Casual Visitor,Below $100k,1,4/1/20 2:02,1.0,Email,1,94.72,6,1,0,0,0
1829,bwri56@mac.com,0.0,0.0,407.97,0.0,3.0,Casual Visitor,$200-400k,1,4/1/20 2:12,1.0,Email,1,135.99,2,1,0,0,0
1830,mram2@cox.net,0.0,0.0,72.56,0.0,1.0,Casual Visitor,$100-200k,1,4/1/20 2:40,1.0,Email,1,72.56,0,1,0,0,0
1831,ellis2@aol.com,0.0,131.73,0.0,0.0,0.0,Luxury Estate,$400-800k,1,4/1/20 7:19,3.0,Concierge,1,,3,0,0,1,0
1832,newton8@verizon.net,0.0,0.0,72.68,0.0,2.0,Casual Visitor,$200-400k,1,4/1/20 7:32,1.0,Email,1,36.34,2,1,0,0,0
1833,m.gutierrez@me.com,0.0,61.28,205.04,0.0,4.0,Casual Visitor,$400-800k,1,4/1/20 7:56,1.0,Email,1,51.26,3,1,0,0,0
1834,dfisher4@mac.com,0.0,0.0,178.27,0.0,4.0,Casual Visitor,$400-800k,1,4/1/20 8:52,1.0,Email,1,44.57,3,1,0,0,0
1835,laub17@gmail.com,0.0,0.0,289.87,0.0,1.0,Wine Enthusiast,$200-400k,1,4/1/20 10:03,4.0,Email,1,289.87,2,0,0,0,1
1836,i.cline@googlemail.com,0.0,0.0,160.42,0.0,1.0,Casual Visitor,Below $100k,1,4/1/20 11:14,1.0,Email,1,160.42,6,1,0,0,0
1837,diay3@live.com,0.0,0.0,337.17,0.0,2.0,Casual Visitor,$200-400k,1,4/1/20 11:55,1.0,Email,1,168.58,2,1,0,0,0
1838,rmiller4@gmx.com,0.0,0.0,31.54,0.0,1.0,Casual Visitor,$100-200k,1,4/1/20 12:22,1.0,Email,1,31.54,0,1,0,0,0
1839,scott4@verizon.net,0.0,0.0,98.1,0.0,3.0,Casual Visitor,$200-400k,1,4/1/20 12:56,1.0,Email,1,32.7,2,1,0,0,0
1840,murphya@me.com,566.15,190.59,318.72,380.62,2.0,Luxury Estate,$400-800k,1,4/1/20 13:11,3.0,Concierge,1,159.36,3,0,0,1,0
1841,bcole@sbcglobal.net,0.0,0.0,48.88,0.0,2.0,Casual Visitor,$200-400k,1,4/1/20 15:24,1.0,Email,1,24.44,2,1,0,0,0
1842,miles7@live.com,301.66,0.0,298.06,0.0,1.0,Wine Enthusiast,$200-400k,1,4/1/20 15:45,4.0,Email,1,298.06,2,0,0,0,1
1843,juls82@aol.com,0.0,0.0,384.32,0.0,3.0,Casual Visitor,$200-400k,1,4/1/20 16:17,1.0,Email,1,128.11,2,1,0,0,0
1844,barker6@gmx.com,0.0,0.0,78.21,0.0,2.0,Casual Visitor,$200-400k,1,4/1/20 17:47,1.0,Email,1,39.1,2,1,0,0,0
1845,rho1@earthlink.net,0.0,0.0,365.79,0.0,1.0,Wine Enthusiast,$100-200k,1,4/1/20 17:52,4.0,Email,1,365.79,0,0,0,0,1
1846,j.terry@hotmail.com,0.0,0.0,77.45,0.0,1.0,Casual Visitor,$100-200k,1,4/1/20 17:57,1.0,Email,1,77.45,0,1,0,0,0
1847,kgor93@mail.com,0.0,0.0,121.07,0.0,2.0,Casual Visitor,$100-200k,1,4/1/20 18:01,1.0,Email,1,60.54,0,1,0,0,0
1848,lhunt@sbcglobal.net,0.0,0.0,181.39,0.0,1.0,Casual Visitor,$100-200k,1,4/1/20 19:30,1.0,Email,1,181.39,0,1,0,0,0
1849,crom86@google.com,0.0,121.56,0.0,0.0,0.0,Luxury Estate,$400-800k,1,4/1/20 19:39,3.0,Concierge,1,,3,0,0,1,0
1850,t.wiggins@msn.com,0.0,0.0,171.18,0.0,1.0,Casual Visitor,$100-200k,1,4/1/20 21:49,1.0,Email,1,171.18,0,1,0,0,0
1851,nelson2@mac.com,0.0,0.0,79.5,0.0,2.0,Casual Visitor,$100-200k,1,4/1/20 22:15,1.0,Email,1,39.75,0,1,0,0,0
1852,abishop4@google.com,0.0,0.0,61.18,0.0,1.0,Casual Visitor,$100-200k,1,4/1/20 22:31,1.0,Email,1,61.18,0,1,0,0,0
1853,bmcmillan@msn.com,0.0,0.0,150.25,0.0,1.0,Casual Visitor,Below $100k,1,4/1/20 23:24,1.0,Email,1,150.25,6,1,0,0,0
1854,baileym@live.com,0.0,0.0,88.46,0.0,1.0,Casual Visitor,$100-200k,1,4/1/20 23:39,1.0,Email,1,88.46,0,1,0,0,0
1855,hcla16@aol.com,0.0,82.86,610.06,0.0,4.0,Casual Visitor,$400-800k,1,4/1/20 23:46,1.0,Email,1,152.51,3,1,0,0,0
1856,thomas9@me.com,0.0,0.0,127.42,0.0,1.0,Casual Visitor,Below $100k,1,4/2/20 6:23,1.0,Email,1,127.42,6,1,0,0,0
1857,bryant8@sbcglobal.net,0.0,0.0,539.0,0.0,4.0,Casual Visitor,$200-400k,1,4/2/20 6:27,1.0,Email,1,134.75,2,1,0,0,0
1858,amya58@charter.net,101.93,85.96,0.0,0.0,0.0,Wine Enthusiast,$200-400k,1,4/2/20 6:49,4.0,Email,1,,2,0,0,0,1
1859,nanr97@google.com,0.0,0.0,108.72,0.0,1.0,Casual Visitor,$100-200k,1,4/2/20 7:13,1.0,Email,1,108.72,0,1,0,0,0
1860,p.morales@gmx.com,0.0,308.18,0.0,0.0,0.0,Luxury Estate,$800-1200k,1,4/2/20 9:38,3.0,Concierge,1,,4,0,0,1,0
1861,cmorgan8@yahoo.com,0.0,0.0,172.0,0.0,2.0,Casual Visitor,$200-400k,1,4/2/20 9:57,1.0,Email,1,86.0,2,1,0,0,0
1862,mfrancis5@gmail.com,0.0,0.0,184.54,0.0,2.0,Casual Visitor,$200-400k,1,4/2/20 10:20,1.0,Email,1,92.27,2,1,0,0,0
1863,sric94@sbcglobal.net,0.0,0.0,383.17,0.0,3.0,Casual Visitor,$200-400k,1,4/2/20 10:21,1.0,Email,1,127.72,2,1,0,0,0
1864,flee1@hotmail.com,0.0,0.0,224.48,0.0,2.0,Casual Visitor,$100-200k,1,4/2/20 10:43,1.0,Email,1,112.24,0,1,0,0,0
1865,jwhi32@googlemail.com,0.0,0.0,414.16,0.0,3.0,Casual Visitor,$200-400k,1,4/2/20 11:53,1.0,Email,1,138.05,2,1,0,0,0
1866,cedwards2@att.net,0.0,284.14,0.0,0.0,0.0,Luxury Estate,$800-1200k,1,4/2/20 12:13,3.0,Concierge,1,,4,0,0,1,0
1867,bryant3@bellsouth.net,0.0,0.0,83.51,0.0,1.0,Casual Visitor,$100-200k,1,4/2/20 14:01,1.0,Email,1,83.51,0,1,0,0,0
1868,mhall@gmx.com,0.0,0.0,311.69,0.0,2.0,Casual Visitor,$200-400k,1,4/2/20 16:03,1.0,Email,1,155.84,2,1,0,0,0
1869,ntho4@charter.net,0.0,210.69,0.0,0.0,0.0,Luxury Estate,$400-800k,1,4/2/20 17:12,3.0,Concierge,1,,3,0,0,1,0
1870,johnstonm@facebook.com,0.0,0.0,303.9,0.0,3.0,Casual Visitor,$200-400k,1,4/2/20 19:10,1.0,Email,1,101.3,2,1,0,0,0
1871,mitn60@att.net,0.0,169.77,0.0,0.0,0.0,Luxury Estate,$800-1200k,1,4/3/20 4:39,3.0,Concierge,1,,4,0,0,1,0
1872,mferguson7@juno.com,0.0,0.0,133.06,0.0,1.0,Casual Visitor,Below $100k,1,4/3/20 5:00,1.0,Email,1,133.06,6,1,0,0,0
1873,jallen6@msn.com,238.44,0.0,323.86,0.0,1.0,Wine Enthusiast,$200-400k,1,4/3/20 5:00,4.0,Email,1,323.86,2,0,0,0,1
1874,frey5@aol.com,0.0,0.0,224.04,0.0,2.0,Casual Visitor,$200-400k,1,4/3/20 6:26,1.0,Email,1,112.02,2,1,0,0,0
1875,robertsonr@bellsouth.net,13.09,96.59,91.58,0.0,4.0,Casual Visitor,$400-800k,1,4/3/20 7:10,1.0,Email,1,22.9,3,1,0,0,0
1876,mgra98@google.com,0.0,0.0,261.26,0.0,2.0,Casual Visitor,$200-400k,1,4/3/20 8:44,1.0,Email,1,130.63,2,1,0,0,0
1877,jhooper@hotmail.com,0.0,0.0,528.18,0.0,3.0,Casual Visitor,$200-400k,1,4/3/20 9:20,1.0,Email,1,176.06,2,1,0,0,0
1878,allenj@charter.net,0.0,0.0,137.55,0.0,1.0,Casual Visitor,Below $100k,1,4/3/20 12:04,1.0,Email,1,137.55,6,1,0,0,0
1879,mejiaj@juno.com,0.0,0.0,171.56,0.0,1.0,Casual Visitor,Below $100k,1,4/3/20 14:33,1.0,Email,1,171.56,6,1,0,0,0
1880,malvarez8@charter.net,0.0,0.0,254.07,0.0,2.0,Casual Visitor,$100-200k,1,4/3/20 15:01,1.0,Email,1,127.04,0,1,0,0,0
1881,cgonzalez@aol.com,0.0,26.22,455.83,0.0,3.0,Casual Visitor,$200-400k,1,4/3/20 17:07,1.0,Email,1,151.94,2,1,0,0,0
1882,herrera8@bellsouth.net,0.0,0.0,339.88,0.0,3.0,Casual Visitor,$400-800k,1,4/3/20 18:11,1.0,Email,1,113.29,3,1,0,0,0
1883,c.ayala@yahoo.com,0.0,0.0,255.13,0.0,2.0,Casual Visitor,$200-400k,1,4/3/20 22:05,1.0,Email,1,127.56,2,1,0,0,0
1884,rfranco8@att.net,0.0,0.0,55.26,0.0,1.0,Casual Visitor,$100-200k,1,4/3/20 23:27,1.0,Email,1,55.26,0,1,0,0,0
1885,s.sheppard@google.com,0.0,0.0,169.82,0.0,2.0,Casual Visitor,$100-200k,1,4/4/20 4:49,1.0,Email,1,84.91,0,1,0,0,0
1886,j.hawkins@comcast.net,0.0,0.0,184.58,0.0,2.0,Casual Visitor,$200-400k,1,4/4/20 7:48,1.0,Email,1,92.29,2,1,0,0,0
1887,benitez7@att.net,0.0,0.0,0.0,367.6,0.0,High Roller,$400-800k,1,4/4/20 8:56,2.0,Concierge,1,,3,0,1,0,0
1888,brif51@mail.com,0.0,268.69,0.0,0.0,0.0,Luxury Estate,$1200-1800k,1,4/4/20 11:14,3.0,Concierge,1,,1,0,0,1,0
1889,wgaines@me.com,0.0,0.0,309.87,0.0,1.0,Wine Enthusiast,$200-400k,1,4/4/20 12:32,4.0,Email,1,309.87,2,0,0,0,1
1890,simpsone@sbcglobal.net,0.0,56.38,0.0,0.0,0.0,Luxury Estate,$800-1200k,1,4/4/20 13:23,3.0,Concierge,1,,4,0,0,1,0
1891,vhamilton@earthlink.net,90.41,31.96,270.12,0.0,3.0,Casual Visitor,$400-800k,1,4/4/20 14:18,1.0,Email,1,90.04,3,1,0,0,0
1892,rboyd3@att.net,0.0,0.0,259.47,0.0,2.0,Casual Visitor,$100-200k,1,4/4/20 15:41,1.0,Email,1,129.74,0,1,0,0,0
1893,jonesd@cox.net,0.0,419.53,0.0,0.0,0.0,Luxury Estate,$800-1200k,1,4/4/20 16:49,3.0,Concierge,1,,4,0,0,1,0
1894,bgeorge@bellsouth.net,0.0,345.44,0.0,0.0,0.0,Luxury Estate,$400-800k,1,4/4/20 16:50,3.0,Concierge,1,,3,0,0,1,0
1895,pamg12@google.com,0.0,0.0,0.0,467.97,0.0,High Roller,$400-800k,1,4/4/20 17:41,2.0,Concierge,1,,3,0,1,0,0
1896,jriv28@google.com,0.0,0.0,276.18,0.0,2.0,Casual Visitor,$200-400k,1,4/4/20 19:30,1.0,Email,1,138.09,2,1,0,0,0
